0.7198,1.5154
0.7294,1.4948
0.7385,1.4734
0.7456,1.4536
0.7519,1.4331
0.7577,1.4072
0.763,1.3849
0.7663,1.3643
0.7704,1.3409
0.771,1.3352
0.7724,1.3287
0.7729,1.3231
0.7752,1.3184
0.775,1.3115
0.7756,1.3063
0.7762,1.3011
0.7777,1.2954
0.7783,1.2902
0.7789,1.2846
0.7863,1.2388
0.7905,1.2134
0.8007,1.1385
0.8002,1.145
0.808,1.1015
0.8093,1.0926
0.816,1.0475
0.8262,0.9756
0.8299,0.9373
0.8418,0.8675
0.8415,0.8605
0.8504,0.8016
0.8618,0.7193
0.8669,0.6868
0.8727,0.6399
0.8802,0.5889
0.887,0.5402
0.901,0.4454
0.9067,0.4072
0.916,0.3446
0.9297,0.2663
0.9528,0.1284
0.9749,-0.0063
0.9891,-0.0829
0.9943,-0.1177
0.9982,-0.1415
1.004,-0.1792
1.0089,-0.2113
1.0182,-0.2652
1.0227,-0.2921
1.0348,-0.3579
1.0429,-0.4004
1.0491,-0.4357
1.0584,-0.4777
1.0687,-0.5239
1.0748,-0.5475
1.0873,-0.6088
1.0937,-0.6443
1.0986,-0.6755
1.1055,-0.7228
1.1164,-0.774
1.1321,-0.8304
1.1482,-0.8815
1.1687,-0.94
1.1815,-0.9669
1.2082,-1.0671
